question_id,question
latvsldq001133,"Tại một công trình xây dựng, một cần cẩu bị sập, may mắn không gây thương vong nhưng gây hư hỏng nặng. Chủ đầu tư có cần báo cáo sự việc này không?"
latvsldq001134,"Thế nào là 'sự cố kỹ thuật gây mất an toàn, vệ sinh lao động nghiêm trọng'?"
latvsldq001135,Cơ quan nào chịu trách nhiệm xây dựng cơ sở dữ liệu về an toàn lao động trên phạm vi cả nước?
latvsldq001136,"Nếu công ty phát hiện nhân viên bị bệnh do điều kiện làm việc gây ra, công ty có bắt buộc phải báo cáo không?"
latvsldq001137,"Tôi là chủ doanh nghiệp, làm thế nào để biết các bước cần thực hiện khi có người lao động mắc bệnh nghề nghiệp?"
latvsldq001138,"Anh A làm việc trong môi trường ồn ào, sau một thời gian bị điếc nghề nghiệp. Công ty đã chi trả bảo hiểm và hỗ trợ điều trị cho anh A nhưng không báo cáo trường hợp này. Công ty có vi phạm không?"
latvsldq001139,Thế nào là 'bệnh nghề nghiệp' theo luật?
latvsldq001140,Cơ quan nào có trách nhiệm ban hành danh mục các bệnh được coi là bệnh nghề nghiệp?
latvsldq001141,"Nếu công ty tôi không có ai mắc bệnh nghề nghiệp trong năm, tôi có cần báo cáo về phòng chống bệnh nghề nghiệp không?"
latvsldq001142,Tôi cần chuẩn bị những gì và nộp báo cáo về phòng chống bệnh nghề nghiệp ở đâu?
latvsldq001143,"Công ty X chuyên sản xuất hóa chất, năm nay có 3 công nhân được chẩn đoán mắc bệnh phổi nghề nghiệp. Công ty chỉ báo cáo số ca bệnh lên Sở Lao động - Thương binh và Xã hội, vậy có đúng không?"
latvsldq001144,"Báo cáo về phòng, chống bệnh nghề nghiệp bao gồm những nội dung chính nào?"
latvsldq001145,Điều luật nào quy định về nghĩa vụ báo cáo định kỳ về bệnh nghề nghiệp của doanh nghiệp?
latvsldq001146,Bộ Y tế có phải báo cáo trực tiếp cho Chính phủ về tình hình bệnh nghề nghiệp không?
latvsldq001147,Quy trình báo cáo về bệnh nghề nghiệp diễn ra như thế nào?
latvsldq001148,Một công ty phát hiện nhiều công nhân mắc bệnh bụi phổi silic do điều kiện làm việc. Công ty có phải báo cáo thông tin này cho Bộ Y tế không?
latvsldq001149,Báo cáo thống kê về bệnh nghề nghiệp theo điều luật này bao gồm những nội dung gì?
latvsldq001150,"Điều 37 Luật An toàn, vệ sinh lao động quy định cụ thể cơ quan nào có trách nhiệm báo cáo lên Chính phủ về bệnh nghề nghiệp?"
latvsldq001151,Công ty tôi có trách nhiệm báo cáo các ca bệnh nghề nghiệp của nhân viên lên cơ quan nào không?
latvsldq001152,"Nếu tôi nghi ngờ mình mắc bệnh nghề nghiệp, quy trình để được điều tra và xác nhận bệnh nghề nghiệp là gì?"
latvsldq001153,Một công nhân làm việc trong môi trường hóa chất độc hại bị chẩn đoán mắc bệnh ung thư phổi. Bộ Y tế có trách nhiệm gì trong trường hợp này?
latvsldq001154,"Cơ sở dữ liệu về phòng, chống bệnh nghề nghiệp là gì?"
latvsldq001155,"Điều 37 Luật An toàn, vệ sinh lao động quy định trách nhiệm của Bộ Y tế trong việc thống kê, báo cáo bệnh nghề nghiệp như thế nào?"
latvsldq001156,"Nếu công nhân bị tai nạn khi đang làm thêm giờ theo yêu cầu của công ty, công ty có phải chịu trách nhiệm không?"
latvsldq001157,"Nếu công ty phát hiện người lao động mắc bệnh nghề nghiệp, công ty cần thực hiện những bước gì?"
latvsldq001158,Anh A làm việc trong xưởng gỗ bị mù mắt do mùn cưa bắn vào. Công ty từ chối bồi thường với lý do anh A không đeo kính bảo hộ. Điều này có đúng không?
latvsldq001159,Thế nào là 'tai nạn lao động' theo luật?
latvsldq001160,Luật quy định người sử dụng lao động có những trách nhiệm cụ thể nào đối với người lao động bị tai nạn?
latvsldq001161,"Nếu công nhân bị thương nhẹ trong lúc làm việc, công ty có bắt buộc phải sơ cứu không?"
latvsldq001162,"Nếu người lao động bị tai nạn lao động, công ty cần thực hiện những bước nào?"
latvsldq001163,"Anh A bị ngã gãy tay tại công trường. Công ty chỉ đưa anh đến bệnh viện, còn chi phí điều trị yêu cầu anh tự thanh toán với lý do 'chờ bảo hiểm'. Điều này có đúng luật không?"
latvsldq001164,Chi phí 'tạm ứng' trong trường hợp tai nạn lao động được hiểu như thế nào?
latvsldq001165,Luật quy định trách nhiệm tạm ứng chi phí cho người lao động bị tai nạn lao động nằm ở đâu?
latvsldq001166,"Nếu công nhân bị tai nạn lao động, công ty có phải trả toàn bộ chi phí khám chữa bệnh không?"
latvsldq001167,"Nếu chẳng may bị tai nạn khi làm việc, tôi cần chuẩn bị giấy tờ gì để được công ty hỗ trợ chi phí y tế?"
latvsldq001168,"Anh A bị tai nạn gãy chân khi đang làm việc. Công ty nói chỉ trả tiền thuốc men, còn tiền phẫu thuật và nằm viện thì bảo anh tự lo vì không có trong danh mục bảo hiểm. Điều này có đúng không?"
latvsldq001169,Thế nào là 'chi phí đồng chi trả' trong trường hợp tai nạn lao động?
latvsldq001170,Điều luật nào quy định cụ thể về việc thanh toán chi phí y tế cho người bị tai nạn lao động có bảo hiểm y tế?
latvsldq001171,"Nếu công nhân bị tai nạn trong lúc làm việc, công ty có phải trả tiền viện phí không?"
latvsldq001172,Công ty cần làm gì khi người lao động bị tai nạn lao động để thực hiện đúng trách nhiệm chi trả?
latvsldq001173,"Anh A bị tai nạn gãy tay tại công trường. Công ty chỉ trả tiền điều trị ban đầu, sau đó yêu cầu anh tự thanh toán vì cho rằng anh tự gây ra tai nạn. Điều này có đúng không?"
latvsldq001174,Thế nào là 'điều trị ổn định' trong trường hợp tai nạn lao động?
latvsldq001175,Điều luật nào quy định về việc người sử dụng lao động phải trả phí khám giám định mức suy giảm khả năng lao động?
latvsldq001176,"Nếu công nhân bị tai nạn trong lúc làm việc, công ty có phải trả tiền viện phí không nếu công nhân đó chưa có bảo hiểm y tế?"
latvsldq001177,Khi người lao động bị tai nạn lao động thì công ty cần thực hiện những bước gì liên quan đến chi phí y tế?
latvsldq001178,"Anh A làm việc tại xưởng gỗ bị máy cắt vào tay, phải nhập viện điều trị. Công ty nói vì anh A chưa làm xong thủ tục bảo hiểm y tế nên anh phải tự trả viện phí. Điều này có đúng không?"
latvsldq001179,Thế nào là 'điều trị ổn định' trong trường hợp người lao động bị tai nạn?
latvsldq001180,Luật quy định cụ thể trách nhiệm thanh toán chi phí y tế cho người lao động chưa có bảo hiểm y tế bị tai nạn lao động như thế nào?
latvsldq001181,"Nếu công nhân bị tai nạn lao động và phải nghỉ làm để điều trị, công ty có bắt buộc phải trả lương cho những ngày nghỉ đó không?"
latvsldq001182,"Khi người lao động bị bệnh nghề nghiệp cần nghỉ để điều trị, công ty cần thực hiện những bước nào liên quan đến trả lương?"
latvsldq001183,"Anh A làm việc tại xưởng gỗ bị tai nạn gãy tay, phải nghỉ 3 tháng để điều trị. Công ty chỉ trả 70% lương với lý do 'khó khăn tài chính'. Như vậy có đúng luật không?"
latvsldq001184,Thế nào là 'trả đủ tiền lương' cho người lao động bị tai nạn lao động?
latvsldq001185,Điều luật nào quy định cụ thể về việc trả lương cho người lao động bị tai nạn lao động hoặc bệnh nghề nghiệp?
latvsldq001186,"Nếu tôi bị tai nạn khi đang làm việc và lỗi hoàn toàn do tôi gây ra, công ty có phải bồi thường cho tôi không?"
latvsldq001187,Công ty tôi sẽ tính tiền bồi thường tai nạn lao động cho tôi như thế nào nếu tôi bị suy giảm 20% khả năng lao động?
latvsldq001188,Anh A bị bệnh nghề nghiệp và được giám định suy giảm 6% khả năng lao động. Công ty chỉ trả anh 1 tháng lương bồi thường. Hành động này của công ty có đúng không?
latvsldq001189,"Thế nào là 'suy giảm khả năng lao động' trong trường hợp tai nạn lao động, bệnh nghề nghiệp?"
latvsldq001190,Luật quy định mức bồi thường tối thiểu khi người lao động bị suy giảm 8% khả năng lao động do tai nạn lao động là bao nhiêu?
latvsldq001191,Nếu tai nạn lao động xảy ra do lỗi hoàn toàn của người lao động thì công ty có phải bồi thường không?
latvsldq001192,Nếu người lao động bị bệnh nghề nghiệp và suy giảm khả năng lao động trên 80% thì sẽ được bồi thường như thế nào?
latvsldq001193,Anh B làm việc tại công ty X bị tai nạn lao động và qua đời. Nguyên nhân tai nạn được xác định là do cả lỗi của công ty và lỗi của anh B. Vậy gia đình anh B có được bồi thường không?
latvsldq001194,"Thế nào là 'suy giảm khả năng lao động' trong trường hợp bồi thường tai nạn lao động, bệnh nghề nghiệp?"
latvsldq001195,Mức bồi thường tối thiểu cho thân nhân người lao động tử vong do tai nạn lao động được quy định cụ thể như thế nào?
latvsldq001196,"Nếu tôi tự gây ra tai nạn trong lúc làm việc, công ty có phải trả tiền trợ cấp gì cho tôi không?"
latvsldq001197,"Nếu bị tai nạn lao động do lỗi của mình, tôi sẽ được trợ cấp như thế nào?"
latvsldq001198,"Anh A không tuân thủ quy trình an toàn nên bị máy kẹp tay, giám định mất 15% khả năng lao động. Công ty từ chối trợ cấp vì cho rằng lỗi hoàn toàn do anh A. Công ty có đúng không?"
latvsldq001199,Thế nào là 'lỗi của chính người lao động' trong trường hợp tai nạn lao động?
latvsldq001200,Điều luật nào quy định về mức trợ cấp tối thiểu khi người lao động tự gây ra tai nạn?
latvsldq001201,Công ty có bắt buộc phải đưa người lao động đi giám định sức khỏe sau khi bị tai nạn lao động không?
latvsldq001202,"Sau khi bị tai nạn lao động, người lao động cần làm gì để được công ty hỗ trợ giám định y khoa và điều trị?"
latvsldq001203,"Anh A bị tai nạn lao động, công ty chỉ hỗ trợ chi phí điều trị ban đầu, còn việc giám định sức khỏe và phục hồi chức năng thì bỏ mặc. Như vậy, công ty có vi phạm không?"
latvsldq001204,Thế nào là 'giám định y khoa xác định mức độ suy giảm khả năng lao động'?
latvsldq001205,Điều luật nào quy định về trách nhiệm giới thiệu người lao động đi giám định y khoa sau tai nạn?
latvsldq001206,"Nếu công ty chậm trả tiền bồi thường tai nạn lao động cho tôi quá 5 ngày sau khi có kết luận giám định, công ty có vi phạm luật không?"
latvsldq001207,"Sau khi bị tai nạn lao động, tôi cần làm gì để được nhận bồi thường từ công ty?"
latvsldq001208,"Anh A bị tai nạn lao động nghiêm trọng, công ty trì hoãn bồi thường với lý do chờ kết quả điều tra từ công an. Việc này có đúng luật không?"
latvsldq001209,Kết luận của Hội đồng giám định y khoa là gì và có vai trò như thế nào trong việc bồi thường tai nạn lao động?
latvsldq001210,Điều luật nào quy định về thời hạn mà công ty phải bồi thường cho người lao động bị tai nạn?
latvsldq001211,"Nếu người lao động bị tai nạn lao động và không thể làm công việc cũ, công ty có bắt buộc phải bố trí công việc khác cho họ không?"
latvsldq001212,Quy trình sắp xếp công việc mới cho người lao động bị tai nạn lao động diễn ra như thế nào?
latvsldq001213,"Anh A bị tai nạn lao động và được Hội đồng giám định y khoa kết luận chỉ còn khả năng làm việc văn phòng. Tuy nhiên, công ty không có vị trí văn phòng trống và cho anh A nghỉ việc. Công ty có làm đúng luật không?"
latvsldq001214,Thế nào là 'công việc phù hợp với sức khỏe' trong trường hợp người lao động bị tai nạn lao động?
latvsldq001215,Điều luật nào quy định về việc sắp xếp công việc phù hợp sức khỏe cho người lao động bị tai nạn lao động?
latvsldq001216,"Nếu công nhân bị tai nạn trong lúc làm việc, công ty có bắt buộc phải làm thủ tục gì không?"
latvsldq001217,"Tôi là chủ doanh nghiệp, khi nhân viên bị bệnh do đặc thù công việc thì cần chuẩn bị hồ sơ gì để hỗ trợ họ?"
latvsldq001218,Anh A bị điếc do làm việc trong môi trường ồn ào. Công ty từ chối làm hồ sơ vì cho rằng anh A không đóng bảo hiểm đầy đủ. Điều này có đúng không?
latvsldq001219,"Hồ sơ hưởng chế độ tai nạn lao động, bệnh nghề nghiệp bao gồm những gì?"
latvsldq001220,"Luật nào quy định về việc người sử dụng lao động phải lập hồ sơ hưởng chế độ tai nạn lao động, bệnh nghề nghiệp?"
latvsldq001221,"Khi tính tiền bồi thường cho người bị tai nạn lao động, có được tính cả tiền thưởng không?"
latvsldq001222,"Khi người lao động bị tai nạn lao động phải nghỉ việc, công ty phải trả lương cho họ như thế nào?"
latvsldq001223,"Anh B bị bệnh nghề nghiệp. Công ty chỉ trả lương cơ bản khi anh nghỉ điều trị, không tính phụ cấp. Điều này có đúng không?"
latvsldq001224,Vậy 'các khoản bổ sung khác' trong tiền lương để tính bồi thường tai nạn lao động là gì?
latvsldq001225,"Điều luật nào quy định cụ thể về các thành phần của tiền lương dùng để bồi thường tai nạn lao động, bệnh nghề nghiệp?"
latvsldq001226,"Nếu công nhân bị tai nạn trong giờ làm việc, công ty có bắt buộc phải chi trả viện phí không?"
latvsldq001227,"Khi người lao động bị bệnh nghề nghiệp, công ty cần thực hiện những bước gì để hỗ trợ?"
latvsldq001228,Anh A làm việc tại xưởng gỗ bị mù mắt do tai nạn lao động. Công ty chỉ hỗ trợ một phần chi phí điều trị ban đầu và từ chối bồi thường thêm. Như vậy có đúng luật không?
latvsldq001229,Thế nào là 'bệnh nghề nghiệp' theo luật?
latvsldq001230,"Cơ quan nào có thẩm quyền quy định chi tiết về các khoản bồi thường, trợ cấp cho người lao động bị tai nạn lao động, bệnh nghề nghiệp?"
latvsldq001231,"Nếu một công nhân bị tai nạn khi đi công tác theo lệnh của công ty nhưng không tìm ra ai gây ra tai nạn, công ty có phải bồi thường không?"
latvsldq001232,Công ty cần làm gì khi người lao động bị tai nạn khi đang làm việc theo yêu cầu của công ty ở một địa điểm khác và không rõ ai gây ra tai nạn?
latvsldq001233,"Anh A là nhân viên kỹ thuật của công ty X, được cử đi bảo trì máy móc tại một nhà máy đối tác. Trên đường đi, anh A bị tai nạn giao thông do một xe tải không rõ biển số gây ra. Công ty X có trách nhiệm gì?"
latvsldq001234,Thế nào là 'thực hiện nhiệm vụ hoặc tuân theo sự điều hành' trong trường hợp tai nạn lao động ngoài phạm vi cơ quan?
latvsldq001235,Điều luật nào quy định về trách nhiệm bồi thường của người sử dụng lao động trong trường hợp tai nạn không xác định được người gây ra khi làm việc ngoài công ty?
latvsldq001236,Nếu công nhân bị tai nạn trên đường đi làm về nhưng lỗi do người khác gây ra thì công ty có phải chịu trách nhiệm gì không?
latvsldq001237,"Trong trường hợp người lao động bị tai nạn giao thông trên đường đi làm, không xác định được người gây tai nạn, thì người sử dụng lao động cần thực hiện những bước gì để trợ cấp?"
latvsldq001238,"Anh A trên đường đi làm về bị xe máy khác tông, người gây tai nạn bỏ trốn. Công ty từ chối trợ cấp vì cho rằng đây không phải lỗi của công ty. Việc này có đúng không?"
latvsldq001239,Thế nào là 'tuyến đường và thời gian hợp lý' để được hưởng trợ cấp khi bị tai nạn trên đường đi làm?
latvsldq001240,Mức trợ cấp cho người lao động trong trường hợp tai nạn trên đường đi làm do lỗi của người khác hoặc không xác định được người gây ra được quy định như thế nào?
latvsldq001241,"Nếu công ty đã mua bảo hiểm tai nạn cho người lao động, công ty có hết trách nhiệm bồi thường khi người đó bị tai nạn lao động không?"
latvsldq001242,"Nếu người lao động bị tai nạn lao động mà công ty đã mua bảo hiểm, quy trình bồi thường diễn ra như thế nào?"
latvsldq001243,"Anh A bị tai nạn lao động, công ty đã mua bảo hiểm cho anh. Bảo hiểm chi trả 50 triệu, nhưng theo điều 38, anh được bồi thường 80 triệu. Vậy công ty phải trả thêm bao nhiêu?"
latvsldq001244,Thế nào là 'mức quy định tại khoản 4 và khoản 5 Điều 38'?
latvsldq001245,Điều luật nào quy định trách nhiệm của người sử dụng lao động khi số tiền bảo hiểm chi trả không đủ?
latvsldq001246,"Nếu công ty tôi không đóng bảo hiểm tai nạn lao động cho tôi, mà tôi bị tai nạn khi làm việc, công ty có phải chịu trách nhiệm gì không?"
latvsldq001247,"Nếu công ty tôi không đóng bảo hiểm tai nạn cho tôi, và không may tôi bị tai nạn lao động, tôi cần làm gì để đòi quyền lợi?"
latvsldq001248,"Ông A làm việc tại xưởng gỗ, không được đóng bảo hiểm tai nạn lao động. Ông bị máy cắt gỗ làm đứt lìa ngón tay. Công ty chỉ đồng ý bồi thường chi phí thuốc men ban đầu. Như vậy có đúng luật không?"
latvsldq001249,"Thế nào là 'khoản tiền tương ứng với chế độ bảo hiểm tai nạn lao động, bệnh nghề nghiệp' mà người sử dụng lao động phải trả khi không đóng bảo hiểm?"
latvsldq001250,Điều luật nào quy định về việc chi trả khoản tiền tương ứng chế độ bảo hiểm khi người sử dụng lao động không đóng bảo hiểm?
latvsldq001251,"Nếu công nhân bị tai nạn khi đang làm thêm giờ theo yêu cầu của công ty, công ty có phải bồi thường không?"
latvsldq001252,Khi người lao động bị tai nạn lao động thì người sử dụng lao động có trách nhiệm gì?
latvsldq001253,Ông B làm việc trong xưởng hóa chất không được trang bị đầy đủ bảo hộ và bị bệnh phổi. Công ty từ chối bồi thường vì cho rằng bệnh này không liên quan đến công việc. Điều này có đúng không?
latvsldq001254,"Thế nào là 'trường hợp đặc thù' khi người lao động bị tai nạn lao động, bệnh nghề nghiệp?"
latvsldq001255,"Cơ quan nào có thẩm quyền quy định chi tiết về trách nhiệm bồi thường, trợ cấp trong trường hợp đặc thù?"
latvsldq001256,"Nếu tôi bị thương do đồng nghiệp cố ý gây ra vì ghét nhau, công ty có phải bồi thường tai nạn lao động cho tôi không?"
latvsldq001257,"Nếu công ty từ chối bồi thường tai nạn lao động vì cho rằng nguyên nhân là do mâu thuẫn cá nhân, tôi cần chứng minh điều gì để được hưởng chế độ?"
latvsldq001258,Anh A và anh B cùng làm việc tại xưởng. Anh A ghen tị với anh B nên đã phá máy móc khiến anh B bị thương. Công ty có phải bồi thường tai nạn lao động cho anh B không?
latvsldq001259,"Thế nào là 'mâu thuẫn của chính nạn nhân với người gây ra tai nạn mà không liên quan đến việc thực hiện công việc, nhiệm vụ lao động'?"
latvsldq001260,Điều luật nào quy định về việc người lao động không được hưởng chế độ bồi thường nếu tai nạn do mâu thuẫn cá nhân gây ra?
latvsldq001261,Nếu một người lao động tự gây thương tích cho mình để được nghỉ việc hưởng lương thì có được hưởng chế độ bồi thường tai nạn lao động không?
latvsldq001262,Nếu công ty nghi ngờ người lao động cố ý gây tai nạn để trục lợi thì cần làm gì để xác minh và từ chối bồi thường?
latvsldq001263,"Anh A, một công nhân, bị thương nặng do sử dụng máy móc không đúng quy trình. Tuy nhiên, sau đó phát hiện anh A có tiền sử bệnh tâm thần và có ý định tự tử trước đó. Công ty có phải bồi thường cho anh A không?"
latvsldq001264,Thế nào là hành vi 'cố ý tự hủy hoại sức khỏe' trong trường hợp tai nạn lao động?
latvsldq001265,Luật quy định về trường hợp người lao động tự gây tai nạn thì không được hưởng chế độ gì?
latvsldq001266,Nếu công nhân bị tai nạn khi đang làm việc mà trong người có chất ma túy thì có được công ty bồi thường không?
latvsldq001267,Nếu công ty nghi ngờ người lao động sử dụng ma túy dẫn đến tai nạn thì cần làm gì để xác định và từ chối bồi thường?
latvsldq001268,"Anh A là công nhân vận hành máy. Trong giờ làm việc, anh A tự ý dùng thuốc giảm đau có chứa chất gây nghiện (không được phép sử dụng khi làm việc) và gây ra tai nạn làm hỏng máy. Công ty có phải bồi thường cho anh A không?"
latvsldq001269,"Thế nào là 'sử dụng ma túy, chất gây nghiện khác trái với quy định của pháp luật' trong trường hợp tai nạn lao động?"
latvsldq001270,Điều luật nào quy định về việc người lao động không được hưởng chế độ khi bị tai nạn do sử dụng ma túy?
latvsldq001271,"Nếu tôi tự gây tai nạn cho mình trong giờ làm việc do cẩu thả, tôi có chắc chắn được công ty bồi thường không?"
latvsldq001272,Làm sao để biết trường hợp nào người lao động bị tai nạn lao động sẽ không được công ty bồi thường?
latvsldq001273,Anh A đang làm việc thì bị say nắng đột ngột và ngã gãy tay. Công ty từ chối bồi thường với lý do đây không phải tai nạn lao động. Điều này có đúng không?
latvsldq001274,Thế nào là 'chế độ' mà người lao động có thể không được hưởng trong trường hợp tai nạn lao động?
latvsldq001275,Luật này có quy định cụ thể về những trường hợp người lao động không được hưởng chế độ bồi thường tai nạn lao động không?
latvsldq001276,"Nếu tôi bị tai nạn khi đang làm việc, tiền hỗ trợ sẽ được lấy từ một quỹ riêng biệt hoàn toàn với quỹ bảo hiểm xã hội đúng không?"
latvsldq001277,Tôi muốn biết cách quỹ bảo hiểm tai nạn lao động và bệnh nghề nghiệp được quản lý và sử dụng như thế nào?
latvsldq001278,"Công ty X chậm trễ đóng bảo hiểm xã hội cho nhân viên, dẫn đến việc anh A bị tai nạn lao động không được hưởng quyền lợi bảo hiểm. Công ty X có vi phạm gì không?"
latvsldq001279,"Quỹ bảo hiểm tai nạn lao động, bệnh nghề nghiệp có vai trò gì?"
latvsldq001280,"Luật quy định như thế nào về việc thực hiện chế độ cho người bị tai nạn lao động, bệnh nghề nghiệp từ Quỹ bảo hiểm?"
latvsldq001281,"Người lao động có phải trực tiếp đóng tiền bảo hiểm tai nạn lao động, bệnh nghề nghiệp không?"
latvsldq001282,"Doanh nghiệp cần dựa vào yếu tố nào để tính mức đóng bảo hiểm tai nạn lao động, bệnh nghề nghiệp cho người lao động?"
latvsldq001283,"Công ty X trả lương cho nhân viên A là 10 triệu đồng/tháng. Mức đóng bảo hiểm tai nạn lao động, bệnh nghề nghiệp được tính trên con số nào nếu ngoài lương, anh A còn có thêm các khoản phụ cấp?"
latvsldq001284,"Tiền lương tháng dùng để tính mức đóng bảo hiểm tai nạn lao động, bệnh nghề nghiệp bao gồm những gì?"
latvsldq001285,"Điều luật nào quy định về cơ sở tính mức đóng bảo hiểm tai nạn lao động, bệnh nghề nghiệp?"
latvsldq001286,"Nếu tôi bị tai nạn lao động, mức trợ cấp của tôi sẽ giống nhau dù tôi đóng bảo hiểm ít hay nhiều?"
latvsldq001287,Những yếu tố nào ảnh hưởng đến số tiền trợ cấp mà người bị tai nạn lao động có thể nhận được?
latvsldq001288,Anh A bị tai nạn khi đang làm việc. Công ty nói rằng do anh mới làm được 3 tháng nên không được hưởng trợ cấp từ quỹ bảo hiểm. Điều này có đúng không?
latvsldq001289,"Quỹ bảo hiểm tai nạn lao động, bệnh nghề nghiệp là gì?"
latvsldq001290,Căn cứ vào đâu để xác định mức hưởng trợ cấp cho người bị tai nạn lao động?
latvsldq001291,"Nếu công ty gây khó dễ trong việc làm thủ tục hưởng bảo hiểm tai nạn lao động cho tôi, điều này có vi phạm quy định pháp luật không?"
latvsldq001292,Tôi cần làm gì để đảm bảo quyền lợi bảo hiểm tai nạn lao động được thực hiện kịp thời?
latvsldq001293,"Anh A bị tai nạn lao động và đủ điều kiện hưởng bảo hiểm. Tuy nhiên, công ty cố tình kéo dài thời gian nộp hồ sơ lên cơ quan bảo hiểm với lý do 'chờ đủ số lượng'. Hành động này có đúng không?"
latvsldq001294,"Thế nào là 'bảo đảm đầy đủ quyền lợi' trong chế độ bảo hiểm tai nạn lao động, bệnh nghề nghiệp?"
latvsldq001295,"Điều luật nào quy định về nguyên tắc thực hiện chế độ bảo hiểm tai nạn lao động phải 'đơn giản, dễ dàng, thuận tiện'?"
latvsldq001296,"Nếu tôi bị tai nạn khi đang làm việc và cần đi giám định mức độ thương tật, tôi có phải tự trả chi phí giám định không?"
latvsldq001297,Tôi muốn biết quy trình để được Quỹ bảo hiểm chi trả chi phí khám giám định thương tật do tai nạn lao động?
latvsldq001298,"Anh A bị bệnh phổi do làm việc trong môi trường ô nhiễm. Anh tự đi khám và giám định, kết quả là bệnh nghề nghiệp và suy giảm khả năng lao động. Quỹ bảo hiểm có trả chi phí khám này không?"
latvsldq001299,"Thế nào là 'khám giám định thương tật, bệnh tật do tai nạn lao động, bệnh nghề nghiệp'?"
latvsldq001300,Điều kiện nào để người lao động được quỹ bảo hiểm trả phí khám giám định khi chủ động đi khám?
latvsldq001301,Quỹ bảo hiểm tai nạn lao động có chi trả tiền để thuê người chăm sóc cho người bị tai nạn không?
latvsldq001302,Người lao động cần làm gì để được nhận trợ cấp hàng tháng từ quỹ bảo hiểm tai nạn lao động?
latvsldq001303,"Ông A bị tai nạn lao động và được giám định suy giảm 6% khả năng lao động. Ngoài trợ cấp một lần, ông A có được nhận thêm khoản trợ cấp nào khác không?"
latvsldq001304,"Thế nào là 'trợ cấp phục vụ' trong chế độ bảo hiểm tai nạn lao động, bệnh nghề nghiệp?"
latvsldq001305,"Điều luật nào quy định về các loại trợ cấp được chi trả từ quỹ bảo hiểm tai nạn lao động, bệnh nghề nghiệp?"
latvsldq001306,Người lao động bị tai nạn lao động có được hỗ trợ chi phí mua xe lăn từ quỹ bảo hiểm không?
latvsldq001307,Tôi cần làm gì để được nhận hỗ trợ chi phí mua dụng cụ chỉnh hình sau tai nạn lao động?
latvsldq001308,Anh A bị mất một chân do tai nạn lao động. Công ty từ chối chi trả chi phí lắp chân giả với lý do không có quy định. Vậy anh A có thể yêu cầu hỗ trợ từ nguồn nào?
latvsldq001309,Thế nào là 'phương tiện trợ giúp sinh hoạt' trong trường hợp được hỗ trợ từ quỹ bảo hiểm tai nạn lao động?
latvsldq001310,Điều luật nào quy định về việc sử dụng quỹ bảo hiểm để chi trả dụng cụ chỉnh hình?
latvsldq001311,"Nếu tôi bị tai nạn lao động và cần thời gian nghỉ ngơi để hồi phục, tôi có được hỗ trợ chi phí từ quỹ bảo hiểm không?"
latvsldq001312,"Để được hưởng chế độ dưỡng sức phục hồi sức khỏe sau tai nạn lao động, tôi cần chuẩn bị những giấy tờ gì và nộp cho ai?"
latvsldq001313,Anh A bị bệnh nghề nghiệp do làm việc trong môi trường độc hại. Công ty yêu cầu anh tự chi trả chi phí phục hồi sức khỏe. Điều này có đúng không?
latvsldq001314,"Thế nào là 'dưỡng sức, phục hồi sức khỏe' được chi trả từ quỹ bảo hiểm tai nạn lao động, bệnh nghề nghiệp?"
latvsldq001315,"Điều luật nào quy định cụ thể về việc Quỹ bảo hiểm tai nạn lao động, bệnh nghề nghiệp được sử dụng để chi trả cho việc dưỡng sức, phục hồi sức khỏe?"
latvsldq001316,Quỹ bảo hiểm tai nạn lao động và bệnh nghề nghiệp có được dùng để chi trả cho việc mua sắm trang thiết bị an toàn lao động tại nơi làm việc không?
latvsldq001317,"Doanh nghiệp có thể sử dụng quỹ bảo hiểm tai nạn lao động, bệnh nghề nghiệp vào những hoạt động nào?"
latvsldq001318,Một công ty sản xuất hóa chất bị phát hiện không trang bị đầy đủ thiết bị phòng hộ cho công nhân. Thanh tra lao động yêu cầu công ty phải trích tiền từ quỹ bảo hiểm tai nạn lao động để mua sắm ngay. Yêu cầu này có hợp lý không?
latvsldq001319,"Thế nào là 'chia sẻ rủi ro' trong việc sử dụng quỹ bảo hiểm tai nạn lao động, bệnh nghề nghiệp?"
latvsldq001320,"Điều luật nào quy định về mục đích sử dụng của quỹ bảo hiểm tai nạn lao động, bệnh nghề nghiệp?"
latvsldq001321,"Nếu tôi bị tai nạn lao động và không thể tiếp tục công việc cũ, tôi có được hỗ trợ để học nghề mới không?"
latvsldq001322,Tôi cần làm gì để được nhận hỗ trợ chuyển đổi nghề nghiệp sau tai nạn lao động?
latvsldq001323,Anh A bị mất một phần khả năng lao động do tai nạn trong quá trình làm việc. Công ty đề nghị anh làm công việc nhẹ nhàng hơn nhưng thu nhập giảm. Anh A có thể yêu cầu hỗ trợ gì từ quỹ bảo hiểm?
latvsldq001324,"Thế nào là 'hỗ trợ chuyển đổi nghề nghiệp' trong trường hợp bị tai nạn lao động, bệnh nghề nghiệp?"
latvsldq001325,"Điều luật nào quy định về việc sử dụng quỹ bảo hiểm để hỗ trợ chuyển đổi nghề nghiệp cho người bị tai nạn lao động, bệnh nghề nghiệp?"
latvsldq001326,"Việc sử dụng quỹ bảo hiểm tai nạn lao động, bệnh nghề nghiệp có quy định riêng ngoài Luật Bảo hiểm xã hội không?"
