question_id,question
lbhxhq001387,Tôi muốn biết chính xác thời gian nào tôi sẽ được nhận lương hưu?
lbhxhq001388,"Ông A đủ tuổi về hưu vào tháng 6, nhưng đến tháng 8 ông mới nộp hồ sơ. Vậy ông A sẽ được nhận lương hưu từ tháng 6 hay tháng 8?"
lbhxhq001389,Thế nào là 'thời điểm hưởng lương hưu'?
lbhxhq001390,Luật nào quy định về việc xác định thời điểm hưởng lương hưu?
lbhxhq001391,Nếu tôi đã đủ tuổi về hưu nhưng chỉ mới đóng bảo hiểm 18 năm thì có thể rút bảo hiểm một lần không?
lbhxhq001392,Nếu tôi không đủ năm đóng để hưởng lương hưu thì làm thế nào để rút bảo hiểm xã hội một lần?
lbhxhq001393,"Ông A 62 tuổi, làm việc tự do, đóng BHXH bắt buộc được 14 năm. Nay ông muốn rút BHXH một lần thì có được không?"
lbhxhq001394,Thế nào là 'bảo hiểm xã hội một lần'?
lbhxhq001395,Luật quy định những trường hợp nào thì người lao động được hưởng bảo hiểm xã hội một lần?
lbhxhq001396,Nếu tôi chỉ đi du lịch nước ngoài thì có được rút bảo hiểm xã hội một lần không?
lbhxhq001397,"Tôi muốn làm thủ tục rút bảo hiểm xã hội một lần vì đã được cấp visa định cư ở nước ngoài, tôi cần chuẩn bị giấy tờ gì và quy trình như thế nào?"
lbhxhq001398,"Anh A là công nhân, làm việc được 7 năm, nay anh muốn sang nước ngoài làm việc theo hợp đồng có thời hạn 3 năm. Anh A có được rút bảo hiểm xã hội một lần không?"
lbhxhq001399,Thế nào là 'ra nước ngoài để định cư' theo quy định của pháp luật về bảo hiểm xã hội?
lbhxhq001400,Điều kiện để được hưởng bảo hiểm xã hội một lần khi ra nước ngoài định cư được quy định cụ thể tại văn bản pháp luật nào?
lbhxhq001401,"Nếu tôi đang tham gia bảo hiểm xã hội bắt buộc và bị ung thư, tôi có thể rút tiền bảo hiểm một lần được không?"
lbhxhq001402,Tôi cần chuẩn bị những giấy tờ gì để làm thủ tục rút bảo hiểm xã hội một lần khi bị bệnh hiểm nghèo?
lbhxhq001403,Anh A đang tham gia BHXH bắt buộc. Anh bị bệnh suy thận giai đoạn cuối nhưng chưa đến mức phải chạy thận nhân tạo. Anh A có được rút BHXH một lần không?
lbhxhq001404,Thế nào là 'bệnh nguy hiểm đến tính mạng' để được hưởng bảo hiểm xã hội một lần?
lbhxhq001405,Luật Bảo hiểm xã hội quy định cụ thể về những bệnh nào thì được hưởng bảo hiểm xã hội một lần không?
lbhxhq001406,"Tôi đóng bảo hiểm xã hội được 5 năm, giờ tôi muốn rút hết một lần có được không?"
lbhxhq001407,Những ai sau khi nghỉ việc thì có thể làm thủ tục rút bảo hiểm xã hội một lần?
lbhxhq001408,"Anh A là bộ đội xuất ngũ, có 7 năm đóng bảo hiểm xã hội. Anh muốn rút một lần nhưng bị từ chối vì 'chưa đủ tuổi hưu'. Việc từ chối này có đúng không?"
lbhxhq001409,Thế nào là 'không đủ điều kiện hưởng lương hưu' để được rút bảo hiểm xã hội một lần?
lbhxhq001410,Luật nào quy định người lao động được hưởng bảo hiểm xã hội một lần nếu có yêu cầu?
lbhxhq001411,"Nếu tôi đóng bảo hiểm xã hội được 10 năm trước năm 2014, thì khi hưởng một lần, mỗi năm đóng bảo hiểm của tôi có được tính giống nhau không?"
lbhxhq001412,Tôi muốn biết cách tính bảo hiểm xã hội một lần nếu có thời gian đóng trước năm 2014. Xin hãy hướng dẫn cụ thể.
lbhxhq001413,"Anh B đóng BHXH từ 2010 đến 2016, sau đó nghỉ việc. Đến năm 2024, anh B muốn rút BHXH một lần. Hỏi cách tính mức hưởng cho anh B như thế nào?"
lbhxhq001414,Thế nào là 'mức bình quân tiền lương tháng đóng bảo hiểm xã hội'?
lbhxhq001415,Điều luật nào quy định về cách tính mức hưởng bảo hiểm xã hội một lần cho những năm đóng trước năm 2014?
lbhxhq001416,"Tôi đóng bảo hiểm xã hội từ năm 2010, vậy cách tính tiền bảo hiểm xã hội một lần của tôi có giống với người đóng từ năm 2015 không?"
lbhxhq001417,Tôi muốn biết cách tính bảo hiểm xã hội một lần nếu tôi đóng BHXH từ năm 2016 đến nay thì tính như thế nào?
lbhxhq001418,"Anh A đóng BHXH từ năm 2010, đến năm 2020 thì nghỉ việc và muốn rút BHXH một lần. Cơ quan BHXH chỉ tính từ năm 2014, anh A thấy thiệt thòi. Điều này có đúng không?"
lbhxhq001419,Thế nào là 'mức bình quân tiền lương tháng đóng bảo hiểm xã hội'?
lbhxhq001420,Điều luật quy định cụ thể mức hưởng BHXH một lần tính theo tiền lương như thế nào?
lbhxhq001421,Nếu tôi đóng bảo hiểm xã hội chưa đủ 1 năm thì có được nhận bảo hiểm xã hội một lần không?
lbhxhq001422,Cách tính bảo hiểm xã hội một lần khi tôi đóng chưa đủ 1 năm như thế nào?
lbhxhq001423,"Anh A đóng BHXH được 8 tháng, tổng số tiền đóng là 12 triệu. Mức bình quân tiền lương tháng đóng BHXH của anh là 5 triệu. Vậy anh A được nhận BHXH một lần bao nhiêu?"
lbhxhq001424,Thế nào là 'mức bình quân tiền lương tháng đóng bảo hiểm xã hội'?
lbhxhq001425,Đoạn nào của Luật Bảo hiểm xã hội quy định về mức hưởng tối đa khi đóng bảo hiểm xã hội chưa đủ một năm?
lbhxhq001426,Khi tôi rút BHXH một lần thì có được nhận cả phần tiền mà Nhà nước đã hỗ trợ đóng BHXH tự nguyện cho tôi không?
lbhxhq001427,Nếu tôi muốn biết chính xác số tiền BHXH một lần mình được nhận (sau khi đã trừ phần nhà nước hỗ trợ đóng BHXH tự nguyện) thì tôi cần làm gì?
lbhxhq001428,"Ông A đóng BHXH tự nguyện được 3 năm, trong đó có 1 năm được Nhà nước hỗ trợ. Nay ông muốn rút BHXH một lần. Vậy số tiền Nhà nước hỗ trợ trong 1 năm đó có được tính vào mức hưởng của ông không?"
lbhxhq001429,Vậy 'mức hưởng bảo hiểm xã hội một lần' được hiểu là gì?
lbhxhq001430,Luật quy định như thế nào về việc loại trừ tiền nhà nước hỗ trợ khi tính mức hưởng BHXH một lần?
lbhxhq001431,"Tôi nộp hồ sơ xin hưởng bảo hiểm xã hội một lần vào tháng 5, nhưng đến tháng 7 mới có quyết định. Vậy thời điểm tôi được nhận tiền là tháng 5 phải không?"
lbhxhq001432,Nếu tôi muốn biết chính xác ngày nào mình sẽ nhận được tiền bảo hiểm xã hội một lần thì phải làm sao?
lbhxhq001433,"Ông A làm thủ tục hưởng bảo hiểm xã hội một lần, trên quyết định ghi 'thời điểm hưởng: tháng 9'. Tuy nhiên, đến tháng 10 ông vẫn chưa nhận được tiền. Như vậy có đúng luật không?"
lbhxhq001434,Thế nào là 'thời điểm tính hưởng bảo hiểm xã hội một lần'?
lbhxhq001435,Điều luật nào quy định về thời điểm tính hưởng bảo hiểm xã hội một lần?
lbhxhq001436,Nếu tôi nghỉ việc trước tuổi hưu và chưa rút BHXH một lần thì thời gian đóng BHXH của tôi có bị mất đi không?
lbhxhq001437,Nếu tôi muốn bảo lưu thời gian đóng BHXH thì tôi cần phải làm gì sau khi nghỉ việc?
lbhxhq001438,Anh A nghỉ việc ở tuổi 45 sau 20 năm đóng BHXH. Anh ta có được hưởng lương hưu ngay không? Nếu không thì thời gian đóng BHXH của anh A sẽ được xử lý như thế nào?
lbhxhq001439,Thế nào là 'bảo lưu thời gian đóng bảo hiểm xã hội'?
lbhxhq001440,Điều luật nào quy định về việc bảo lưu thời gian đóng BHXH?
lbhxhq001441,"Ông A làm việc trong cơ quan nhà nước từ năm 1990 và đóng BHXH liên tục. Khi về hưu, lương hưu của ông có được tính dựa trên toàn bộ thời gian đóng BHXH không?"
lbhxhq001442,"Nếu tôi làm việc trong cơ quan nhà nước từ trước năm 1995 và sắp về hưu, vậy tiền lương hưu của tôi được tính như thế nào?"
lbhxhq001443,"Bà B làm trong bệnh viện nhà nước từ năm 1992. Năm 2024, bà về hưu. Khi tính lương hưu, cơ quan BHXH chỉ tính bình quân tiền lương của 5 năm cuối (2019-2023). Bà B cho rằng phải tính từ năm 1992 đến 2023 mới đúng. Ai đúng?"
lbhxhq001444,Thế nào là 'tiền lương tháng đóng bảo hiểm xã hội' trong trường hợp này?
lbhxhq001445,Luật Bảo hiểm xã hội quy định cụ thể về cách tính bình quân tiền lương tháng đóng BHXH đối với người tham gia trước năm 1995 như thế nào?
lbhxhq001446,Nếu tôi vừa làm cho nhà nước vừa làm cho tư nhân thì cách tính lương hưu có giống nhau không?
lbhxhq001447,"Để tính lương hưu cho người làm trong cơ quan nhà nước từ năm 1995-2000, cần những thông tin gì?"
lbhxhq001448,Ông A làm việc trong cơ quan nhà nước từ năm 1990 và nghỉ hưu năm 2000. Vậy lương hưu của ông A có được tính theo điều luật này không?
lbhxhq001449,Thế nào là 'chế độ tiền lương do Nhà nước quy định'?
lbhxhq001450,Điều luật quy định cụ thể về thời gian tính bình quân lương hưu cho giai đoạn 1995-2000 như thế nào?
lbhxhq001451,"Nếu tôi làm việc trong khu vực nhà nước và đóng bảo hiểm xã hội từ năm 2002 đến nay thì khi về hưu, tiền lương hưu của tôi có bị ảnh hưởng bởi quy định này không?"
lbhxhq001452,"Để tính lương hưu cho người làm trong cơ quan nhà nước, đóng BHXH giai đoạn 2001-2006 thì cần thực hiện những bước nào?"
lbhxhq001453,"Ông A làm việc trong một sở ban ngành và có thời gian đóng BHXH từ 2003 đến khi về hưu năm 2024. Vậy khi tính lương hưu cho ông A, cơ quan BHXH sẽ tính bình quân tiền lương của những năm nào?"
lbhxhq001454,Thế nào là 'mức bình quân tiền lương tháng đóng bảo hiểm xã hội'?
lbhxhq001455,Điều luật này quy định cụ thể về giai đoạn tham gia BHXH nào?
lbhxhq001456,"Nếu tôi vừa có thời gian đóng bảo hiểm theo chế độ nhà nước, vừa có thời gian đóng bảo hiểm theo chế độ doanh nghiệp thì cách tính lương hưu có giống nhau không?"
lbhxhq001457,"Nếu tôi nghỉ hưu năm 2014, làm sao để tính mức bình quân tiền lương tháng đóng bảo hiểm xã hội?"
lbhxhq001458,Ông A làm việc trong cơ quan nhà nước và đóng BHXH từ năm 2000. Ông nghỉ hưu năm 2010. Cách tính lương hưu của ông A có gì khác so với người nghỉ hưu năm 2016?
lbhxhq001459,Thế nào là 'chế độ tiền lương do Nhà nước quy định'?
lbhxhq001460,Luật quy định cụ thể thế nào về cách tính bình quân tiền lương nếu tham gia BHXH từ 1/1/2007 đến 31/12/2015?
lbhxhq001461,Nếu tôi làm việc cho một công ty tư nhân thì cách tính lương hưu của tôi có áp dụng theo điều luật này không?
lbhxhq001462,"Để tính lương hưu cho người làm trong cơ quan nhà nước từ 2016-2019, cần thực hiện những bước nào?"
lbhxhq001463,Bà B làm giáo viên từ năm 1990 và nghỉ hưu năm 2017. Cách tính lương hưu của bà B có gì khác biệt so với người nghỉ hưu năm 2020?
lbhxhq001464,Thế nào là 'chế độ tiền lương do Nhà nước quy định'?
lbhxhq001465,Điều luật quy định cụ thể về giai đoạn nào thì tính bình quân 15 năm tiền lương tháng đóng BHXH?
lbhxhq001466,Nếu tôi làm việc trong một công ty tư nhân thì cách tính lương hưu của tôi có áp dụng theo quy định này không?
lbhxhq001467,"Tôi đóng bảo hiểm xã hội từ năm 2010 và dự kiến nghỉ hưu năm 2024, vậy tiền lương hưu của tôi sẽ được tính như thế nào?"
lbhxhq001468,"Ông A làm trong cơ quan nhà nước từ năm 1995, năm 2023 ông chuyển sang làm cho một công ty cổ phần (vẫn đóng BHXH). Đến năm 2025 ông nghỉ hưu. Vậy tiền lương hưu của ông A có được tính theo quy định này không?"
lbhxhq001469,Thế nào là 'chế độ tiền lương do Nhà nước quy định' trong ngữ cảnh này?
lbhxhq001470,Luật Bảo hiểm Xã hội quy định cụ thể về thời gian tính bình quân tiền lương tháng đóng BHXH trong giai đoạn 2020-2024 như thế nào?
lbhxhq001471,"Nếu tôi bắt đầu đóng bảo hiểm xã hội từ năm 2026, cách tính lương hưu của tôi có khác biệt so với người đóng trước năm 2025 không?"
lbhxhq001472,Cách tính lương hưu cho người làm trong cơ quan nhà nước bắt đầu đóng bảo hiểm từ năm 2025 trở đi được thực hiện như thế nào?
lbhxhq001473,"Ông A làm việc trong cơ quan nhà nước và bắt đầu đóng BHXH từ tháng 1/2025. Đến năm 2050, ông nghỉ hưu. Vậy, mức bình quân tiền lương tháng đóng BHXH để tính lương hưu của ông A được tính như thế nào?"
lbhxhq001474,Thế nào là 'tiền lương tháng đóng bảo hiểm xã hội' trong trường hợp này?
lbhxhq001475,Điều luật nào quy định về cách tính mức bình quân tiền lương tháng đóng BHXH cho người tham gia BHXH từ năm 2025?
lbhxhq001476,"Nếu công ty tự trả lương cho nhân viên, không theo thang bảng lương nhà nước, thì cách tính lương hưu có khác biệt không?"
lbhxhq001477,"Để biết mức lương hưu của mình, tôi cần chuẩn bị những giấy tờ gì và quy trình tính như thế nào?"
lbhxhq001478,"Ông A làm việc từ năm 1995 đến năm 2024, hưởng lương do công ty tự quyết định. Khi về hưu, công ty cũ không còn hoạt động. Vậy, ông A có gặp khó khăn gì khi làm thủ tục hưởng lương hưu không?"
lbhxhq001479,Thế nào là 'tiền lương tháng đóng bảo hiểm xã hội'?
lbhxhq001480,Luật quy định cách tính bình quân tiền lương tháng đóng BHXH như thế nào cho người lao động có toàn bộ thời gian đóng BHXH theo chế độ tiền lương do người sử dụng lao động quyết định?
lbhxhq001481,"Nếu tôi vừa làm nhà nước, vừa làm tư nhân và đều đóng bảo hiểm xã hội thì cách tính lương hưu của tôi có khác gì so với người chỉ làm một loại hình không?"
lbhxhq001482,Tôi muốn biết cụ thể cách tính lương hưu khi có cả thời gian làm ở khu vực nhà nước và tư nhân?
lbhxhq001483,"Ông B có 15 năm làm việc tại cơ quan nhà nước và 10 năm làm việc tại công ty tư nhân. Khi về hưu, cơ quan BHXH chỉ tính lương hưu dựa trên 15 năm đóng BHXH tại cơ quan nhà nước. Điều này có đúng không?"
lbhxhq001484,Vậy 'tiền lương tháng đóng bảo hiểm xã hội' được hiểu là gì?
lbhxhq001485,Điều luật nào quy định về cách tính lương hưu cho người có cả thời gian đóng BHXH ở khu vực nhà nước và tư nhân?
lbhxhq001486,"Tôi nghe nói mức lương đóng bảo hiểm xã hội càng cao thì lương hưu sau này cũng sẽ cao hơn, điều này có đúng không?"
lbhxhq001487,Tôi muốn biết cách tính mức bình quân tiền lương tháng đóng bảo hiểm xã hội để dự tính lương hưu của mình thì phải làm như thế nào?
lbhxhq001488,"Ông A có 20 năm đóng BHXH với mức lương khác nhau ở nhiều công ty. Khi về hưu, ông A thắc mắc về cách tính lương hưu của mình. Vậy, cơ quan BHXH sẽ tính lương hưu của ông A như thế nào?"
lbhxhq001489,Vậy 'mức bình quân tiền lương tháng đóng bảo hiểm xã hội' có nghĩa là gì?
lbhxhq001490,Điều luật này quy định cụ thể về cách tính mức bình quân tiền lương tháng đóng BHXH như thế nào?
lbhxhq001491,"Nếu tôi đóng bảo hiểm xã hội từ năm 2010 và bây giờ về hưu, tiền lương tôi đã đóng trước đây có được tính nguyên giá trị hay sẽ được điều chỉnh?"
lbhxhq001492,Việc điều chỉnh tiền lương đã đóng bảo hiểm xã hội ảnh hưởng đến lương hưu của tôi như thế nào?
lbhxhq001493,Ông A bắt đầu đóng BHXH từ năm 2017 và nghỉ hưu năm 2042. Vậy tiền lương ông A đã đóng BHXH trong những năm trước đó có được điều chỉnh khi tính lương hưu không?
lbhxhq001494,Mức 'lương cơ sở' được sử dụng để điều chỉnh tiền lương đã đóng BHXH là gì?
lbhxhq001495,Điều luật nào quy định về việc điều chỉnh tiền lương đã đóng BHXH đối với người tham gia BHXH trước năm 2016?
lbhxhq001496,Tiền lương tôi đã đóng bảo hiểm xã hội từ 20 năm trước có được tính nguyên giá trị khi tôi về hưu không?
lbhxhq001497,Làm thế nào để biết tiền lương đóng bảo hiểm xã hội của mình được điều chỉnh như thế nào khi tính lương hưu?
lbhxhq001498,"Ông A nghỉ hưu năm 2024. Cơ quan BHXH tính toán lương hưu cho ông dựa trên tiền lương ông đóng từ năm 1995 đến năm 2023, nhưng không hề điều chỉnh tiền lương các năm trước đó. Điều này có đúng không?"
lbhxhq001499,Chỉ số giá tiêu dùng (CPI) được sử dụng để điều chỉnh tiền lương đóng BHXH là gì?
lbhxhq001500,Điều luật nào quy định tiền lương đã đóng bảo hiểm xã hội được điều chỉnh dựa trên chỉ số giá tiêu dùng?
lbhxhq001501,Nếu tôi ra nước ngoài du lịch mà không xin phép thì có bị cắt lương hưu không?
lbhxhq001502,"Nếu tôi bị tạm dừng lương hưu vì xuất cảnh trái phép, tôi cần làm gì để được nhận lại lương hưu?"
lbhxhq001503,"Ông A đang hưởng lương hưu thì bị phát hiện vượt biên trái phép sang nước ngoài. Sau 3 tháng, ông A bị trục xuất về nước. Cơ quan BHXH có quyền xử lý ông A như thế nào?"
lbhxhq001504,Thế nào là 'xuất cảnh trái phép' trong trường hợp này?
lbhxhq001505,Điều luật nào quy định cụ thể về việc tạm dừng hưởng lương hưu khi xuất cảnh trái phép?
lbhxhq001506,Nếu một người đang nhận lương hưu bị tòa án tuyên bố mất tích thì có còn được nhận lương hưu nữa không?
lbhxhq001507,Khi nào thì người bị tuyên bố mất tích được hưởng lại lương hưu?
lbhxhq001508,"Bà X đang nhận trợ cấp BHXH hàng tháng. Người con của bà X yêu cầu Tòa án tuyên bố bà mất tích để được hưởng thừa kế. Nếu Tòa án chấp nhận, bà X có bị dừng trợ cấp không?"
lbhxhq001509,Tuyên bố một người mất tích có ý nghĩa như thế nào đối với việc hưởng lương hưu?
lbhxhq001510,Điều luật nào quy định về việc tạm dừng hưởng lương hưu khi bị tuyên bố mất tích?
lbhxhq001511,Nếu tôi bị phát hiện làm giả giấy tờ để nhận lương hưu thì có bị dừng chi trả không?
lbhxhq001512,"Nếu tôi bị tạm dừng lương hưu do nghi ngờ hưởng sai, tôi cần làm gì để được hưởng lại?"
lbhxhq001513,"Ông A đang nhận lương hưu hàng tháng. Sau đó, cơ quan chức năng phát hiện hồ sơ gốc của ông A đã bị sửa chữa năm sinh để đủ tuổi hưởng chế độ. Ông A sẽ bị xử lý như thế nào?"
lbhxhq001514,Thế nào là 'việc hưởng bảo hiểm xã hội không đúng quy định của pháp luật'?
lbhxhq001515,Điều luật nào quy định về việc tạm dừng chi trả lương hưu khi có căn cứ xác định việc hưởng không đúng quy định?
lbhxhq001516,"Nếu tôi đang hưởng lương hưu nhưng ra nước ngoài sống một thời gian rồi về Việt Nam định cư lại, tôi có được tiếp tục nhận lương hưu không?"
lbhxhq001517,"Tôi bị tòa án tuyên bố mất tích nên đã bị dừng trả lương hưu. Giờ tôi trở về và tòa án hủy quyết định đó, tôi cần làm gì để được trả lại lương hưu?"
lbhxhq001518,"Ông A đang hưởng lương hưu, sau đó ông ra nước ngoài sinh sống 5 năm. Khi ông trở về Việt Nam, cơ quan BHXH từ chối trả lại lương hưu cho ông vì cho rằng ông đã vi phạm quy định về cư trú. Việc này có đúng không?"
lbhxhq001519,Thế nào là 'định cư hợp pháp' theo luật này?
lbhxhq001520,Luật quy định như thế nào về việc truy lĩnh lương hưu khi có quyết định hủy bỏ tuyên bố mất tích?
lbhxhq001521,"Nếu cơ quan bảo hiểm xã hội (BHXH) tạm dừng chi trả lương hưu của tôi, họ có cần phải thông báo cho tôi biết không?"
lbhxhq001522,"Nếu bị tạm dừng trả lương hưu, tôi cần làm gì để được hưởng lại lương hưu?"
lbhxhq001523,"Ông A nhận lương hưu hàng tháng. Tháng 6, ông không nhận được lương và không nhận được bất kỳ thông báo nào từ cơ quan BHXH. Ông A nên làm gì?"
lbhxhq001524,Thế nào là 'quyết định giải quyết hưởng' trong trường hợp tạm dừng lương hưu?
lbhxhq001525,Cơ quan BHXH có bao nhiêu thời gian để ra quyết định cuối cùng sau khi tạm dừng chi trả lương hưu?
lbhxhq001526,"Nếu tôi đang nhận lương hưu hàng tháng và quyết định chuyển ra nước ngoài sinh sống vĩnh viễn, tôi có tiếp tục nhận lương hưu không?"
lbhxhq001527,Tôi cần chuẩn bị những giấy tờ gì và làm thủ tục như thế nào để nhận trợ cấp một lần khi ra nước ngoài định cư?
lbhxhq001528,"Ông A đang hưởng lương hưu, làm thủ tục sang Mỹ định cư. Con trai ông A muốn ủy quyền cho mình nhận thay khoản trợ cấp một lần của bố. Điều này có được không?"
lbhxhq001529,Khoản 'trợ cấp một lần' cho người ra nước ngoài định cư được tính dựa trên những yếu tố nào?
lbhxhq001530,Điều luật nào quy định về việc người hưởng lương hưu ra nước ngoài định cư được hưởng trợ cấp một lần?
lbhxhq001531,"Nếu tôi đã nhận lương hưu 5 năm và bây giờ muốn ra nước ngoài định cư, tôi có được nhận thêm khoản tiền nào từ bảo hiểm xã hội không?"
lbhxhq001532,Cách tính trợ cấp một lần cho người đang hưởng lương hưu mà muốn ra nước ngoài định cư được thực hiện như thế nào?
lbhxhq001533,"Ông A đã đóng BHXH 20 năm (10 năm trước 2014 và 10 năm từ 2014 trở đi) và đã hưởng lương hưu được 2 năm. Nếu ông A muốn ra nước ngoài định cư thì sẽ được nhận trợ cấp một lần là bao nhiêu, biết lương hưu của ông là 5 triệu đồng/tháng?"
lbhxhq001534,Thế nào là 'lương hưu đang hưởng' được dùng để tính trợ cấp một lần khi ra nước ngoài định cư?
lbhxhq001535,"Mức trợ cấp thấp nhất cho người hưởng lương hưu ra nước ngoài định cư là bao nhiêu, được quy định ở đâu?"
lbhxhq001536,"Nếu tôi đang nhận lương hưu hàng tháng và quyết định chuyển ra nước ngoài sinh sống, tôi có được nhận thêm khoản tiền nào khác ngoài lương hưu không?"
lbhxhq001537,Tôi cần chuẩn bị những giấy tờ gì và làm thủ tục như thế nào để nhận trợ cấp một lần khi ra nước ngoài định cư?
lbhxhq001538,Ông A đang hưởng lương hưu 5 triệu đồng/tháng. Ông ấy làm thủ tục để ra nước ngoài định cư. Vậy ông A sẽ nhận được khoản trợ cấp một lần là bao nhiêu?
lbhxhq001539,Thế nào là 'trợ cấp một lần' trong trường hợp người hưởng lương hưu ra nước ngoài định cư?
lbhxhq001540,Luật Bảo hiểm xã hội quy định mức trợ cấp một lần cho người đang hưởng trợ cấp BHXH hàng tháng ra nước ngoài định cư là bao nhiêu?
lbhxhq001541,Nếu tôi lo mai táng cho người thân đang hưởng lương hưu thì có được nhận trợ cấp mai táng không?
lbhxhq001542,Tôi cần chuẩn bị những giấy tờ gì để làm thủ tục nhận trợ cấp mai táng?
lbhxhq001543,"Anh A mất do tai nạn giao thông, có 10 tháng đóng bảo hiểm xã hội. Vợ anh A đứng ra lo mai táng. Chị có được hưởng trợ cấp mai táng không?"
lbhxhq001544,Thế nào là 'người lo mai táng' theo Luật Bảo hiểm xã hội?
lbhxhq001545,Điều kiện để người lo mai táng được nhận trợ cấp mai táng là gì?
lbhxhq001546,"Nếu bố tôi là công nhân bị tai nạn khi đang làm việc và mất, thì người đứng ra lo đám tang cho bố tôi có được nhận tiền mai táng không?"
lbhxhq001547,"Để nhận được trợ cấp mai táng khi người thân mất do tai nạn lao động, gia đình cần chuẩn bị những giấy tờ gì và nộp ở đâu?"
lbhxhq001548,"Ông A là thợ hàn, bị bệnh phổi do hít phải khói độc trong quá trình làm việc và qua đời. Con trai ông A đứng ra lo mai táng. Vậy con trai ông A có được hưởng trợ cấp mai táng không?"
lbhxhq001549,Thế nào là 'người lo mai táng' trong trường hợp được hưởng trợ cấp theo luật?
lbhxhq001550,Điều luật nào quy định người lo mai táng được nhận trợ cấp khi người lao động chết do tai nạn lao động?
lbhxhq001551,"Nếu bố tôi đang hưởng lương hưu mà qua đời, tôi là con trai lo mai táng thì có được nhận tiền mai táng không?"
lbhxhq001552,"Để nhận trợ cấp mai táng khi mẹ tôi (đang hưởng trợ cấp tai nạn lao động) qua đời, tôi cần chuẩn bị giấy tờ gì và nộp ở đâu?"
lbhxhq001553,"Ông A đang hưởng lương hưu, sau đó qua đời. Người cháu ruột đứng ra lo toàn bộ việc mai táng. Tuy nhiên, con trai ông A lại muốn nhận trợ cấp mai táng. Ai sẽ có quyền nhận trợ cấp này?"
lbhxhq001554,Thế nào là 'người lo mai táng' trong trường hợp người hưởng lương hưu qua đời?
lbhxhq001555,Luật Bảo hiểm xã hội quy định những đối tượng nào được hưởng trợ cấp mai táng khi chết?
lbhxhq001556,Nếu bố tôi mất mà trước đó có tham gia bảo hiểm xã hội bắt buộc thì gia đình tôi có được nhận tiền mai táng không?
lbhxhq001557,Vậy số tiền trợ cấp mai táng được tính như thế nào?
lbhxhq001558,"Ông B tham gia BHXH tự nguyện, khi mất thì con ông có được hưởng trợ cấp mai táng như người tham gia BHXH bắt buộc không?"
lbhxhq001559,Mức lương cơ sở là gì và ai quyết định mức lương này?
lbhxhq001560,Luật Bảo hiểm xã hội quy định về mức hưởng trợ cấp mai táng như thế nào?
lbhxhq001561,"Nếu một người mất tích và sau đó được tòa án tuyên bố là đã chết, gia đình họ có được nhận tiền mai táng không?"
lbhxhq001562,"Nếu muốn làm thủ tục để nhận trợ cấp mai táng cho người thân đã mất tích và được tòa án tuyên bố là đã chết, tôi cần chuẩn bị những gì?"
lbhxhq001563,"Ông A tham gia BHXH bắt buộc và bị mất tích trong một vụ tai nạn. Sau 3 năm tìm kiếm không có kết quả, tòa án tuyên bố ông A đã chết. Vợ ông A muốn làm thủ tục nhận trợ cấp mai táng nhưng bị cơ quan BHXH từ chối vì cho rằng ông A chưa chết thật sự. Việc từ chối này có đúng không?"
lbhxhq001564,Thế nào là 'tuyên bố là đã chết' theo luật này?
lbhxhq001565,Điều luật nào quy định về việc thân nhân được hưởng trợ cấp mai táng khi người tham gia BHXH bị Tòa án tuyên bố là đã chết?
lbhxhq001566,Nếu chồng tôi mất sau khi đóng bảo hiểm xã hội được 14 năm thì tôi có được nhận trợ cấp tuất hàng tháng không?
lbhxhq001567,Nếu người đã đóng đủ 15 năm bảo hiểm xã hội qua đời thì những ai được coi là 'thân nhân' để hưởng trợ cấp tuất hàng tháng?
lbhxhq001568,"Ông A đóng BHXH 16 năm, chưa hưởng BHXH một lần thì mất. Vợ ông A 50 tuổi, có sức khỏe tốt, có công việc ổn định. Con trai ông A 20 tuổi, là sinh viên đại học. Vợ và con ông A có được hưởng trợ cấp tuất hàng tháng không?"
lbhxhq001569,Thế nào là 'chưa hưởng bảo hiểm xã hội một lần' để xét hưởng trợ cấp tuất?
lbhxhq001570,Điều kiện về thời gian đóng BHXH tối thiểu để thân nhân được hưởng trợ cấp tuất hàng tháng được quy định cụ thể như thế nào?
lbhxhq001571,"Nếu bố tôi đang nhận lương hưu thì khi bố mất, gia đình tôi chắc chắn sẽ nhận được trợ cấp tuất hàng tháng phải không?"
lbhxhq001572,Để biết vợ tôi có được hưởng trợ cấp tuất hàng tháng khi tôi qua đời (tôi đang hưởng lương hưu) thì cần kiểm tra những điều kiện gì?
lbhxhq001573,"Ông A, đang hưởng lương hưu, qua đời vì tai nạn giao thông. Con trai ông A 20 tuổi, đang đi học đại học và không có thu nhập. Vậy con trai ông A có được hưởng trợ cấp tuất hàng tháng không?"
lbhxhq001574,Thế nào là 'trợ cấp tuất hàng tháng' trong trường hợp người mất đang hưởng lương hưu?
lbhxhq001575,Điều kiện nào được nêu trong Luật Bảo hiểm xã hội để thân nhân được hưởng trợ cấp tuất hàng tháng khi người đã mất đang hưởng lương hưu?
lbhxhq001576,Nếu chồng tôi mất vì tai nạn giao thông trên đường đi làm về thì tôi có được hưởng trợ cấp tuất hàng tháng không?
lbhxhq001577,Những ai được coi là 'thân nhân' để được hưởng trợ cấp tuất hàng tháng khi người lao động chết do tai nạn lao động?
